"gene_id","root_control_1","root_control_2","root_control_3","root_auxin_1","root_auxin_2","root_auxin_3","root_ABA_1","root_ABA_2","root_ABA_3","root_MeJas_1","root_MeJas_2","root_MeJas_3","root_ACC_1","root_ACC_2","root_ACC_3"
"AT2G14635",0,0,0,0.902836552133463,0,0,2.75186752555911,0,0,0,0,0,0,0,0
"AT2G14660",240.982491496346,288.891440858419,260.66292563518,301.547408412577,273.899365484292,272.638306576873,123.83403865016,143.284700097711,114.026441133958,196.115952585638,213.77190531501,203.6078437728,224.449144832684,292.592484178848,249.994680141701
"AT2G14670",0,0,3.03980088204291,1.80567310426693,3.79099467798329,0,0,0,2.32707022722364,0,2.17027315040619,0,0,0,1.75434863257334
"AT2G14680",1685.96462800663,1745.34413750449,1627.05342211347,1657.60790971704,1693.62687238903,1737.95209175292,1842.37530836183,1582.95478203185,2088.54552893322,1745.43197801217,1595.15076554855,1755.83168646768,1649.56600419202,1675.65464977809,1756.9801555222
"AT2G14690",95.8453091178648,109.958679911509,84.3544744766909,97.506347630414,148.796541110844,74.0152103765394,83.9319595295529,97.7974937174852,107.045230452288,91.1939179523215,94.4068820426693,94.9407361412493,91.9430231844731,90.0284566704147,79.822862782087
"AT2G14692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14710",0,0,0,0,0,0,0,0,0,0.980579762928188,0,0,0,1.12535570838018,0
"AT2G14720",6648.92601537645,6694.48435788522,7183.80943448792,6248.5317773157,6242.82048596898,6669.80104646309,9330.20684540817,7644.12503219692,9168.65669526115,8091.7442036834,6994.79036375915,8361.64796617509,6716.34770340695,6434.78394051789,6691.08568463472
"AT2G14740",2512.05991135585,2444.08156712399,2543.55338804941,2366.33460314181,2430.97533725678,2314.14645101332,4422.25111357349,3483.18282856578,3684.91570480864,5697.16842261277,5358.40440835288,5871.4554049763,2236.3788286341,2304.72849076262,1991.18569797074
"AT2G14750",6190.69415654628,5062.09777338073,7843.44622589123,3744.9660182496,4135.02744501027,4359.40220103845,6275.63389203755,5146.87740192253,6873.00191610503,17749.4742887631,17924.2859492047,18836.0132775657,6635.22150647948,4950.43976116443,6047.2397364803
"AT2G14760",9.12812467789188,31.9879796106208,20.5186559537897,35.210625533205,27.4847114153788,22.4856335321132,11.0074701022364,6.82308095703385,8.14474579528275,16.6698559697792,8.68109260162476,16.014100072018,16.2252393854953,11.2535570838018,7.01739453029336
"AT2G14800",127.793745490486,126.952294079651,124.63183616376,148.968031102021,128.893819051432,130.229294206822,127.961839938499,112.580835791059,105.881695338676,101.980295344532,151.919120528433,101.8039218864,138.815936964793,130.541262172101,124.558752912707
"AT2G14810",12.7793745490486,8.99661926548709,13.6791039691931,25.279423459737,29.3802087543705,25.2963377236274,9.63153633945689,5.68590079752821,11.6353511361182,12.7475369180664,8.68109260162476,14.8702357811595,9.91542406891377,19.1310470424631,5.26304589772002
"AT2G14820",857.130907254048,993.626616654907,1190.0820453198,2064.78719472923,1900.23608233912,2218.58250850184,487.080552023963,338.879687532681,574.78634612424,792.308448445976,1036.30542931896,1356.62304895809,769.797468622941,952.050929289635,1103.48528988863
"AT2G14830",452.754984023437,490.815562150462,426.332073706519,503.782796090472,559.171715002535,411.299713358238,465.06561181949,498.084909863471,404.910219536914,586.386698231056,618.527847865764,483.854595033114,572.390389432749,518.788981563265,477.182828059948
"AT2G14835",5240.45637757773,5260.02339722145,4684.33315922813,4808.50747666282,5303.60155449862,4436.22811560651,5447.32176684426,5684.7636173687,4803.0729489896,4923.49098966243,5077.35403537528,4654.38379950293,4816.19189092784,5375.82421893214,4820.95004231154
"AT2G14846",9.12812467789188,3.99849745132759,0,1.80567310426693,0,0,2.75186752555911,0,0,1.96115952585638,0,2.28772858171685,3.60560875233228,0,0
"AT2G14850",822.444033478059,837.685216053131,840.504943884866,750.257174822908,826.436839800356,838.526750468389,810.424986277158,810.809453727523,848.217097823018,847.220915169954,811.682158251915,939.112582794767,844.613850233836,823.760378534294,864.893875858656
"AT2G14860",312.181863983902,345.870029539837,371.615657829746,380.094188448188,379.099467798329,409.425910563895,337.103771880991,292.25530099295,311.827410447968,276.523493145749,312.519333658491,328.289051476368,303.772537383994,390.498430807924,262.275120569714
"AT2G14870",0,0,0,0,0,0,0,0,0,0,0,0,1.80280437616614,0,0
"AT2G14878",5999.91635077834,6543.54107909761,4770.96748436635,5055.88469194739,6596.33073969092,5597.04894670185,10011.294057984,12646.5805538622,9833.0352451335,6744.42760942007,9335.42995647223,5419.62901008722,5078.49992766001,7719.94015948806,5729.70263398453
"AT2G14880",977.622153002221,993.626616654907,915.740015715428,1170.9790081171,1582.74027805802,1233.89914007471,719.613357933708,962.054414941773,691.139857485422,812.900623467468,1268.52465641242,887.638689706138,842.81104585767,1073.5893457947,964.01457359905
"AT2G14890",23127.9294963747,23140.3043751956,27662.1880265905,14855.272628804,17980.6877576747,14566.9429232207,19086.953157278,17527.3577984605,17483.2786171312,18301.5406952917,18136.9727179445,25783.8449802398,16647.0956095181,18147.4861533388,18184.700750939
"AT2G14900",3107.2136403544,3071.84566698242,3346.06082090874,2669.68768465865,2995.83354427629,2504.33743463911,2370.73387326917,2239.10773406661,1724.35903837272,4934.27736705464,4525.01951859691,4223.14696184931,3141.3866254695,3425.58277630928,3311.33304398218
"AT2G14910",5212.15919107627,5189.05006746038,4028.49611892737,4220.76088122394,5021.17245098886,4485.88388965659,5660.59150007509,6773.0450300156,6349.41111497971,5500.0718902642,7590.53034354565,4821.38798596826,4447.51839600187,6150.0689462977,5220.94153053826
"AT2G14920",167.044681605421,279.894821592932,232.544767476283,85.769472452679,96.6703642885738,132.103097001165,49.533615460064,32.9782246256636,38.3966587491901,78.446381034255,75.9595602642167,98.3723290138246,167.660806983451,200.313316091673,178.066386206194
"AT2G14935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14960",342.304675420946,391.852750230104,265.982577178755,9683.82485818352,5881.72824289107,5684.18077663879,238.036540960863,241.082193815196,190.819758632339,370.659150386855,410.18162542677,295.116987041474,234.364568901598,266.709302886104,189.469652317921
"AT2G15000",3317.16050794591,3402.72133107978,2847.5334762537,3531.89659194611,5182.28972480315,3120.81855397788,2095.54712071326,3047.64282747512,1966.37434200398,2541.66274550986,3482.20326982673,2853.94140569177,2560.883616344,3490.85340739533,2736.78386681441
"AT2G15010",9.12812467789188,33.9872283362845,21.2786061743004,37.9191351896054,53.073925491766,61.8354922133114,82.5560257667734,67.0936294108329,57.0132205669792,9.80579762928188,16.2770486280464,11.4386429085843,7.21121750466456,20.2564027508433,16.6663120094467
"AT2G15020",3.65124987115675,1.9992487256638,7.59950220510729,0,0,3.74760558868554,5.50373505111822,0,10.4718160225064,0,0,2.28772858171685,1.80280437616614,2.25071141676037,3.50869726514668
"AT2G15025",3.65124987115675,0,1.51990044102146,3.61134620853385,0,1.87380279434277,0,0,0,1.96115952585638,0,0,1.80280437616614,2.25071141676037,1.75434863257334
"AT2G15029",12.7793745490486,6.99737053982329,3.03980088204291,0.902836552133463,3.79099467798329,7.49521117737108,26.1427414928116,22.7436031901128,22.1071671586246,6.86405834049731,3.25540972560929,6.86318574515055,8.11261969274763,7.87748995866128,1.75434863257334
"AT2G15042",3.65124987115675,0,1.51990044102146,7.2226924170677,7.58198935596657,0,11.0074701022364,2.27436031901128,0,1.96115952585638,0,0,5.40841312849842,0,1.75434863257334
"AT2G15050",5.47687480673513,5.99774617699139,4.55970132306437,10.8340386256016,5.68649201697493,12.179718163228,16.5112051533547,31.841044466158,36.0695885219665,40.2037702800557,19.5324583536557,9.15091432686741,18.0280437616614,7.87748995866128,10.52609179544
"AT2G15080",3.65124987115675,5.99774617699139,9.11940264612874,5.41701931280078,3.79099467798329,5.62140838302831,0,6.82308095703385,0,61.7765250644758,6.51081945121857,26.3088786897438,14.4224350093291,11.2535570838018,12.2804404280134
"AT2G15090",326.78686346853,332.874912823022,224.185315050665,371.968659478987,231.25067535698,224.856335321132,279.31455384425,184.223185839914,119.844116702018,193.174213296853,129.131252449168,80.0705003600898,521.911866900097,456.894417602355,388.588222114995
"AT2G15110",0,0.999624362831898,1.51990044102146,0,0,2.81070419151415,0,1.13718015950564,0,0,0,0,0.90140218808307,0,0
"AT2G15128",550.425918076881,519.804668672587,279.661681147948,501.074286434072,399.949938527237,351.338023939269,297.201692760384,383.229713753401,205.945715109292,327.513640818015,352.669386941006,240.211501080269,460.616518110449,391.623786516304,345.606680616948
