gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G74010,1143.89996994767,1.82933679599934,0.167429521506852,10.9260110136818,8.65708832507858e-28,3.63981445837923e-26
AT1G64610,1854.19515282479,1.75499578908752,0.160690650485677,10.9215799661223,9.09005905452302e-28,3.81508974088326e-26
AT1G55740,5614.29151385044,1.59583239006999,0.146146463110082,10.9194047950922,9.31039313515392e-28,3.90065993664143e-26
AT1G72680,4322.58512231032,1.21472436198824,0.111408437690697,10.9033425759068,1.11099433635016e-27,4.64638601373392e-26
AT3G14595,2999.73709672367,1.69150788487023,0.155273603002734,10.893724703744,1.23484361978533e-27,5.155254710558e-26
AT1G64780,2647.56295701262,-3.63868972499441,0.33411194903099,-10.8906303277914,1.27752974065783e-27,5.3240883550473e-26
AT5G58750,1222.28703136405,-2.56239318390028,0.235305144835437,-10.8896606816325,1.29120450546684e-27,5.37163726984829e-26
AT4G25700,795.852065855075,3.03965770711776,0.279266590061426,10.88443020144,1.36751145315941e-27,5.67912418367233e-26
AT3G59900,1985.49060206997,2.10862383523315,0.193736388772674,10.8839844109377,1.37421821753754e-27,5.69699940427756e-26
AT5G11240,3391.58195176276,-0.935591962444646,0.0859633168634509,-10.8836186943646,1.37974464765069e-27,5.7099275444574e-26
AT5G17860,373.444186373825,2.14530873022443,0.197280761686317,10.8743939950695,1.52666891700701e-27,6.30695122456225e-26
AT1G02310,661.077459246215,2.99354065298135,0.275634723966955,10.860535312453,1.77704422778793e-27,7.32853039539744e-26
AT5G06080,253.304869357174,3.1584039898598,0.291055288905394,10.8515602026611,1.96049879361447e-27,8.0710603980868e-26
AT1G71050,106.204119988537,5.19732797125574,0.479279738667666,10.8440385685897,2.12862061338371e-27,8.74800357108629e-26
AT5G57900,3494.62506319639,1.27483986483024,0.117574831199843,10.8427956206323,2.15774723132067e-27,8.85236333846145e-26
AT5G61410,2861.96250035427,1.02321609362159,0.0944826500960815,10.8296718242032,2.49046280057792e-27,1.01997140570128e-25
AT1G09530,584.138573864652,2.03652431968848,0.188188955410287,10.8216994735343,2.71692054295332e-27,1.11079891094917e-25
AT1G23200,226.951281897525,3.61231376432316,0.333913646533536,10.8181076210084,2.82551064469575e-27,1.1532071242284e-25
AT5G29000,2321.29776842999,0.935994986998061,0.086595284616856,10.8088447441383,3.12581656295536e-27,1.27358227074503e-25
AT1G68760,1960.69946522555,0.993961583574468,0.0921009847876653,10.7920842091537,3.75182884710559e-27,1.52602259779442e-25
AT5G44585,414.137756796317,-3.06758482644481,0.284316409313963,-10.7893344385106,3.86578983487365e-27,1.56968278004039e-25
AT1G60440,1796.79406676648,0.61879074065106,0.0574133828716278,10.7778136333585,4.38176761076198e-27,1.77615137357263e-25
AT5G40800,260.935211065135,4.30949745968759,0.399970232883763,10.7745454670873,4.54018980711651e-27,1.83722731904699e-25
AT4G23450,691.350021217313,2.12434880969935,0.197427344314245,10.7601549171326,5.3080858415204e-27,2.14430391073208e-25
AT2G18900,3853.21501907262,-1.00168544491003,0.093106056385433,-10.758542288198,5.40178536866017e-27,2.17844449739862e-25
AT5G25280,4656.70784025138,1.13050532459524,0.105114906739551,10.754947701151,5.61658713569049e-27,2.26122463070677e-25
AT5G67200,1561.92980438563,-1.01215289547295,0.0941400519673086,-10.7515650811881,5.82644906777555e-27,2.34173875837562e-25
AT1G29320,2501.53834244664,-0.950024895536762,0.0883726063561198,-10.750219267138,5.91209079284684e-27,2.37213889967474e-25
AT5G66540,3593.63825163846,-0.922619000870636,0.0858880080701788,-10.7421166423695,6.45472991518459e-27,2.58549004187115e-25
AT1G76180,37052.6988599479,1.79896545869107,0.167504946647276,10.739775121264,6.62054510109592e-27,2.64743652583959e-25
AT4G22230,775.703352049875,-2.67887648767552,0.249514387358589,-10.7363608008126,6.86992773409875e-27,2.74253529223373e-25
AT3G01170,1533.78311954263,0.965870361921076,0.0900725349758475,10.7232505688895,7.91710272420822e-27,3.15526482183444e-25
AT5G56750,2843.86124138021,0.968080848323154,0.0903051943026144,10.7201014935984,8.19133998169349e-27,3.2590812917097e-25
AT1G20010,7157.72195796274,-1.23806147028813,0.115607813898595,-10.709150433154,9.22040537302402e-27,3.66236972546932e-25
AT1G10740,2756.97172995341,1.17234283441876,0.109494283423723,10.7068862205528,9.44865257353026e-27,3.74675415511912e-25
AT1G14530,881.402980474201,1.3381917169564,0.12508026985892,10.6986634939769,1.03256754366176e-26,4.08769184688671e-25
AT1G47960,3804.81694987544,2.73862225015375,0.256013637630146,10.6971733049242,1.04930427046124e-26,4.1470253609079e-25
AT4G24410,289.573961420033,2.46938580825523,0.230922858735822,10.6935529110188,1.09109480297669e-26,4.30501348801767e-25
AT5G23920,2167.06598649543,1.6302109998438,0.15259621139761,10.6831682445645,1.22034296137639e-26,4.80697552211267e-25
AT5G45940,1035.22562443678,1.06242223172362,0.0994511733128562,10.6828526636023,1.22449967737547e-26,4.81535005797753e-25
AT5G15980,3241.31601284708,-1.04562264323675,0.0979390631504343,-10.6762573543375,1.31465527498408e-26,5.16132790326119e-25
AT2G19490,1149.86665132348,-1.01601619134449,0.0952707445897659,-10.6645140196966,1.49176862494246e-26,5.84699328979515e-25
AT1G62110,726.910197585232,-1.02839846339798,0.0965429925503084,-10.6522331267294,1.70231576861252e-26,6.66122340282323e-25
AT3G14590,2223.32678354762,1.25973950598927,0.118266930321053,10.6516631705035,1.71277230410745e-26,6.69109878868204e-25
AT1G31970,7790.62761346281,-0.668461977875279,0.0628282251875026,-10.6395171259468,1.95137986673553e-26,7.61070243090456e-25
AT2G03090,4678.96026562045,-2.3719835131604,0.222988828587064,-10.6372302513544,1.99985903657312e-26,7.78697164766149e-25
AT1G65030,2461.77381261542,-1.04328145155699,0.0981528670436889,-10.6291490302837,2.18093343694739e-26,8.47811058857925e-25
AT3G08860,2179.4028789914,2.37973278991146,0.22424464777403,10.6122166728791,2.61471042787671e-26,1.01477296851457e-24
AT1G29390,811.591805874791,1.26977464117604,0.119749618872736,10.6035798120201,2.86787868414187e-26,1.11120926857935e-24
AT3G55500,72.5809505949898,5.64949185560402,0.532948336000797,10.6004493756325,2.96551819583754e-26,1.14716693275523e-24
AT3G01590,3282.70889621482,0.926726030850942,0.0874778276228666,10.5938391022492,3.18265241765215e-26,1.22915695081084e-24
AT4G18140,1837.95010466006,0.948878349372372,0.089580705494153,10.5924411304654,3.2305537739594e-26,1.24562799417722e-24
AT2G16720,2101.6054361618,1.99395483007832,0.188269302415792,10.5909715736593,3.28167859983961e-26,1.26328643892852e-24
AT1G24600,453.524489798353,2.57322454189665,0.24312429255288,10.5839877820394,3.53581619677413e-26,1.35891101254627e-24
AT3G48580,293.278354081863,3.17045180237928,0.299656107729807,10.5803009536452,3.67775000136632e-26,1.41117290910032e-24
AT5G16930,2084.22238442848,-0.835598230829795,0.0790020776673432,-10.5769146268314,3.81308436234213e-26,1.46073779457543e-24
AT4G22740,3147.6623693473,0.876718215322991,0.0829526847123486,10.5688950075956,4.15359648742448e-26,1.5886166694564e-24
AT4G34810,414.36382099228,-2.49174236912033,0.235918771763991,-10.561865639132,4.476745965337e-26,1.70945373713424e-24
AT1G02700,82.5989750834849,3.82329770061548,0.362007616245241,10.5613736536012,4.50027444130708e-26,1.71567536698898e-24
AT3G44700,152.965059195121,-2.20342545336849,0.208635727897684,-10.5611127852899,4.51279976706385e-26,1.71768893862576e-24
AT4G35190,257.824190469523,5.36220780489115,0.507843627413832,10.5587773783791,4.62648258317266e-26,1.7581375239547e-24
AT5G59310,4896.8343324639,8.42540566332987,0.79804199371408,10.5575968804826,4.68502233522034e-26,1.77753495416128e-24
AT5G50240,180.980291176159,2.10641915026393,0.199581461511813,10.5541824090674,4.85850788488916e-26,1.84041210022966e-24
AT4G30270,4156.64626190686,1.90077746334984,0.180121066762852,10.5527770710597,4.93174780908578e-26,1.86517600951916e-24
AT4G26600,2307.60468044428,-1.05731593925303,0.100253026708674,-10.5464739964958,5.27392945512749e-26,1.99141224792099e-24
AT4G14440,4113.66088283055,2.14075859297024,0.203140409126148,10.5383197866893,5.75173049679447e-26,2.16837496455465e-24
AT1G69870,1045.24813022327,1.46176137528634,0.138849124119896,10.5276960481516,6.4391200225763e-26,2.42366433484686e-24
AT1G12580,2826.39186028031,0.822741290232476,0.07819581902793,10.5215509020835,6.87327720475868e-26,2.58297975208308e-24
AT1G12640,4264.05960549424,0.971126938429432,0.0923380176655149,10.5170867101267,7.20675166190099e-26,2.70401427466231e-24
AT5G66690,10918.5999977537,-1.80181241032734,0.171394922770202,-10.5126358541152,7.5551874800566e-26,2.83027110133621e-24
AT3G20100,3523.2389251185,1.37224933580414,0.130581334486655,10.5087709602506,7.87126274475004e-26,2.94402607990943e-24
AT4G21650,145.830623882339,3.45711784619063,0.32907667646475,10.5055085742637,8.1482399914514e-26,3.042822282162e-24
AT5G14580,1765.13556190899,-1.37678235328863,0.131093312024241,-10.5023081042764,8.42934272348451e-26,3.14284597487403e-24
AT5G15190,426.880906494211,2.61854431804425,0.249409721440064,10.4989665315573,8.7330977154257e-26,3.2509881652416e-24
AT2G04040,497.682367951498,-2.16118563759024,0.20587119348049,-10.4977563934658,8.84575670998181e-26,3.28776534269277e-24
AT1G12020,918.324381889712,-1.1050602470481,0.105305935741009,-10.4938077732475,9.22347075560947e-26,3.42278813814973e-24
AT5G55920,6271.91205677644,-1.10218701053281,0.105083978597988,-10.4886303815101,9.74304276593925e-26,3.60994957982371e-24
AT5G58650,706.051285143095,1.54015453159888,0.146855594913154,10.487544124619,9.85568053111081e-26,3.6459867774451e-24
AT2G36630,260.12744379025,3.90874706365832,0.372824108511997,10.4841585466637,1.02150886681626e-25,3.77305915246322e-24
AT3G07050,8451.28934279314,-1.00919553580844,0.0962623894334958,-10.4837989348442,1.02540194959694e-25,3.7815484340268e-24
AT1G05575,333.516831234334,-1.83145972988364,0.174717769972142,-10.4823895713393,1.04080168938706e-25,3.8323805062788e-24
AT2G44280,724.421516728424,1.0940206136381,0.104393318318302,10.4797953668104,1.06974956305518e-25,3.93286378119807e-24
AT4G34860,3842.91926313041,0.944569107628655,0.0902100189993642,10.4707782805734,1.17671529666165e-25,4.31941947828758e-24
AT4G01840,564.544112732938,1.42941644093824,0.136569319782967,10.4665999890007,1.22981075063572e-25,4.50734193660351e-24
AT3G07270,5621.83893081674,-1.04612052937446,0.0999698024705697,-10.4643652735277,1.25917591589032e-25,4.6078454465289e-24
AT1G02340,694.340645981031,1.29282904524181,0.123597315194591,10.4600091288908,1.31842963905605e-25,4.80983415860555e-24
AT2G47130,2960.38177801251,-1.5741555085679,0.150492343581856,-10.4600371759889,1.31803943142913e-25,4.80983415860555e-24
AT2G24050,3687.94304931027,-0.629709153702915,0.0602601798704573,-10.4498386008242,1.46774795020206e-25,5.34634518327825e-24
AT5G20280,3089.87860199469,1.39271229411091,0.133467371487266,10.4348521933976,1.71881040777979e-25,6.25125018400033e-24
AT2G04570,125.329792744014,5.7605417004209,0.552108217332146,10.4337184623995,1.73944978072496e-25,6.31662674583934e-24
AT1G69520,1512.58765913707,-1.37122949703723,0.131485290671628,-10.4287672790848,1.8325018087336e-25,6.6443601514526e-24
AT2G39700,19883.2720968499,-1.49634971060765,0.143650178501675,-10.4166227025621,2.08216045943557e-25,7.53805663734286e-24
AT1G49030,211.666704641302,-4.2341098498692,0.406506758618745,-10.4158412132092,2.09933350187593e-25,7.58864258079023e-24
AT4G28240,2671.32252130514,1.56889608504867,0.150631632506163,10.4154489926575,2.10800528330777e-25,7.60839106287322e-24
AT2G20562,658.198784027721,-1.74856803352833,0.168206590740277,-10.3953598121981,2.60302625798214e-25,9.38078444612926e-24
AT5G44250,1638.51965741625,0.994160906868963,0.0956387137781305,10.394963164972,2.61387921408468e-25,9.4056020946267e-24
AT1G30240,1638.59762771592,-0.982800928924425,0.0945989752752917,-10.3891286989567,2.77879931953476e-25,9.98388913092843e-24
AT4G16146,358.23815456968,1.31823018416448,0.127011944577395,10.3787890859447,3.09678078096767e-25,1.11095253644609e-23
AT4G39280,4957.8882203667,-0.524710778755119,0.0505799533764868,-10.3738881459516,3.25984893058373e-25,1.16768576572405e-23
AT4G03420,2523.77551923632,1.75241657318053,0.169019173874903,10.3681525178768,3.46152200197142e-25,1.23805537304296e-23
AT4G29310,772.030757251325,-1.46561961311602,0.141415179595087,-10.3639483209123,3.61715443471472e-25,1.29177082997575e-23
AT2G43330,1300.00602741318,1.03422437664274,0.0998358062816845,10.3592530091328,3.79917397026627e-25,1.35473402040487e-23
AT4G17530,10690.3250032613,0.6301843441894,0.0608403610322185,10.3579981035234,3.84934017549066e-25,1.37056161533649e-23
AT4G37400,1892.88748803111,-1.75383114770332,0.169331102982969,-10.3574069784434,3.87319792074443e-25,1.37698864009914e-23
AT4G18700,9073.68637058873,1.50992390969988,0.145802922121787,10.3559235146101,3.93371756328964e-25,1.39641084698035e-23
AT4G23680,6672.41258840767,2.28381843242777,0.220548963736318,10.3551537660283,3.96548866085313e-25,1.40558494192541e-23
AT3G07000,775.282141458651,-2.20607529548619,0.213197650299795,-10.3475591423453,4.29290790182427e-25,1.51936903098446e-23
AT3G62120,15455.8055302117,-0.670667036970787,0.0648680800990601,-10.338937670833,4.69715493725774e-25,1.65996475450362e-23
AT4G36760,6597.01883056112,0.740703798107504,0.0716646753487196,10.335689019775,4.85907435240904e-25,1.71463140057553e-23
AT1G07430,612.07813935101,6.32685147652353,0.612641780690205,10.3271629130414,5.31081481295482e-25,1.87097646328396e-23
AT4G15110,1615.1871602113,1.18222566669848,0.114478715998611,10.3270346490681,5.31791901595491e-25,1.87097646328396e-23
AT5G13360,3373.17942749509,1.14791706898166,0.11118056405755,10.3247998309081,5.44322196451836e-25,1.91222403621665e-23
AT3G23510,3216.76654529904,-2.15150490877834,0.208581352224564,-10.3149437177968,6.03166381995288e-25,2.11581130417963e-23
AT1G62710,1486.28188169119,1.4864225555353,0.144176310553,10.3097558110206,6.36628717013718e-25,2.22989317083402e-23
AT1G68440,5071.46466545197,1.02263348324743,0.0992239425629192,10.3063177780803,6.5981106036762e-25,2.30768431777247e-23
AT5G60730,743.121332251733,-1.4254096907076,0.138311846461107,-10.3057672005588,6.63600464553296e-25,2.31751956052317e-23
AT1G64000,578.231000270713,2.65589624104823,0.257797960686974,10.3022391409569,6.88399699034827e-25,2.40059147988424e-23
AT2G18170,2299.6225063454,1.2910736778933,0.125435394121752,10.2927382413303,7.598423989231e-25,2.6458359479682e-23
AT1G47128,38183.5613150029,1.66255383587447,0.161542916635429,10.2917160993603,7.67953111920551e-25,2.67015720571437e-23
AT5G35740,1008.93666386968,-1.69155317067177,0.164419253834453,-10.2880479701905,7.97772396055011e-25,2.76977698794326e-23
AT3G51800,18823.551017068,-0.670907935161881,0.0652237553491859,-10.2862512526313,8.12794201430085e-25,2.81780539451924e-23
AT3G14415,1620.80331063684,-2.33244288370709,0.226805639295687,-10.2838839940231,8.33014761610587e-25,2.88369037110538e-23
AT3G01470,19655.8878116118,0.942472236748045,0.09169242543267,10.2786269672854,8.79718766704598e-25,3.03650234568648e-23
AT3G01472,19655.8878116118,0.942472236748045,0.09169242543267,10.2786269672854,8.79718766704598e-25,3.03650234568648e-23
AT3G50460,263.589164753624,-6.29517661620825,0.613755273880237,-10.2568187747037,1.10280057732047e-24,3.8009753037791e-23
AT2G16660,4985.59671013285,-1.11195742995987,0.108486085839659,-10.2497700175424,1.18625450919275e-24,4.0826782549329e-23
AT1G65660,3420.55665072004,0.821656483099269,0.0801991254295127,10.2452050280951,1.24360934306018e-24,4.27387077565015e-23
AT3G47600,728.996008861352,1.68114471388688,0.164094882238443,10.244955180528,1.24682655040404e-24,4.27459022908004e-23
AT5G18830,4732.95947048141,1.02624303675769,0.100171026523839,10.2449088560898,1.24742396091738e-24,4.27459022908004e-23
AT4G36988,20429.6482500641,1.19805185220591,0.116966234809532,10.2427153798429,1.27603852935204e-24,4.36004346491715e-23
AT4G36990,20429.6482500641,1.19805185220591,0.116966234809532,10.2427153798429,1.27603852935204e-24,4.36004346491715e-23
AT4G11780,186.027402252039,-2.61156907913387,0.255234764359251,-10.232027309015,1.42504461271412e-24,4.86217020162443e-23
AT2G26440,573.761384658825,-2.71073038472737,0.265174659904096,-10.2224337186206,1.57340158450881e-24,5.36064249618641e-23
AT3G50740,5472.38240065683,-3.25527562822869,0.319169677487774,-10.1992007945472,1.99910717341329e-24,6.8012666288593e-23
AT1G09180,112.512043852547,2.4524073710644,0.24045601030894,10.1989855354978,2.00354243806966e-24,6.80659052062261e-23
AT4G22920,944.782091321857,1.84847325452023,0.18129545828401,10.1959159485644,2.06786005004289e-24,7.01504511683362e-23
AT2G42790,10993.7145909052,1.50513240677611,0.147647571363807,10.1940884829554,2.1071182448503e-24,7.13801356287644e-23
AT1G03820,4084.30408963114,-2.20808374755997,0.216636953299722,-10.1925535506634,2.14066199548071e-24,7.24130069883511e-23
AT5G06250,361.687690848403,-3.04544693453754,0.299182736491788,-10.1792201323125,2.45521105695903e-24,8.29350709311531e-23
AT2G40480,1443.12387918433,-1.53338748477176,0.150703571496115,-10.1748582966482,2.56773450155489e-24,8.66126432935578e-23
AT4G02280,5086.30462932691,2.67616490174568,0.263086242118974,10.1721963117153,2.63890115074533e-24,8.88867371983297e-23
AT5G54910,2150.59321819339,-1.0593924278494,0.104185276813498,-10.1683506561663,2.74517579351553e-24,9.23352533214664e-23
AT5G19440,18131.2570760913,0.817705981393344,0.0804409324842027,10.1652971458769,2.83256994583121e-24,9.51398457868207e-23
AT1G15630,227.138506878723,-2.36720897392697,0.232875680689426,-10.1651188604962,2.83775694010121e-24,9.51792508071005e-23
AT5G51460,2160.94925098476,-1.13582085273199,0.111739179504775,-10.1649292375863,2.84328411164582e-24,9.52299380500811e-23
AT4G25110,708.712452590888,-4.01888918310066,0.395413382948055,-10.1637662163514,2.87741816166226e-24,9.62372593335645e-23
AT3G48020,731.028839022037,2.4946468751422,0.245567563627347,10.1586986420074,3.03094882623169e-24,1.0122942185413e-22
AT3G05150,543.465745155064,-2.42682773532512,0.239012591951581,-10.1535559926347,3.19504797052473e-24,1.06560017616108e-22
AT3G11420,4951.06518504552,1.71214516796117,0.168664144717819,10.1512100916627,3.27279832458142e-24,1.08999812739887e-22
AT5G37360,752.819943623881,1.11360635393131,0.109709726341254,10.1504797347449,3.29738500832707e-24,1.09664643341458e-22
AT1G22990,479.233165344209,1.89045579256233,0.186278635528007,10.1485378997104,3.36364827598065e-24,1.11711752896819e-22
AT1G61890,6249.07164808552,1.88752658381678,0.186033915981645,10.146142298069,3.44721572907554e-24,1.14327030186809e-22
AT5G51760,282.090981901416,4.2742867571806,0.421352451997586,10.1442076269325,3.51620262840793e-24,1.16452113027147e-22
AT2G22430,18247.6124683451,1.00518471230237,0.0990910752522889,10.1440488938398,3.52192309717967e-24,1.16478887591941e-22
AT1G53940,213.445037472586,-6.66975819225269,0.657626233644943,-10.1421717246361,3.5902762277775e-24,1.18574122826306e-22
AT3G54470,7288.90633871278,-0.816489543255383,0.0805442084678834,-10.1371601855266,3.77926500943694e-24,1.24642157397466e-22
AT4G26090,1789.01234904125,1.13539150667873,0.112068754064628,10.1312048675402,4.01669149053994e-24,1.32288618493297e-22
AT3G10340,3159.21382847139,2.99295329763136,0.295440864461603,10.1304648667529,4.04720720004376e-24,1.33108771615309e-22
AT1G30282,281.026257324919,1.79044355053593,0.176765215077291,10.1289359999537,4.11098289413956e-24,1.35019026826498e-22
AT4G23620,2623.97811750717,-0.84169342505084,0.083121377836499,-10.1260764313419,4.23295168366645e-24,1.3883261863732e-22
AT1G09830,2222.57009249388,-0.823054076525012,0.0812837980009869,-10.1256842909213,4.24995468195417e-24,1.39197756040303e-22
AT1G58270,22276.2485130864,2.19320312743656,0.216704230753638,10.1207213159115,4.47108294002726e-24,1.46238330699126e-22
AT2G41210,376.086407197313,1.46593208194993,0.145107055251208,10.1024176902502,5.38967672232738e-24,1.76040501537947e-22
AT5G39840,1088.42287297519,-1.03810547079205,0.102849138911171,-10.0934775126182,5.90400909026138e-24,1.92574645883588e-22
AT1G53270,1288.98584070565,2.6170847215775,0.259313591736962,10.0923546045059,5.97195423910483e-24,1.94523284164688e-22
AT2G29470,653.828239304138,2.08702865503631,0.206887275060494,10.087757472885,6.25828760962703e-24,2.03570334824534e-22
AT2G36780,63.2689249935276,5.98068626890174,0.593185197876348,10.0823255373079,6.61418381783106e-24,2.14852247770175e-22
AT5G43850,2232.6332504815,1.34728604546914,0.133757293508935,10.072617426123,7.30087984708186e-24,2.36834150224148e-22
AT4G25560,363.543455869748,-1.95272696497332,0.193918520573273,-10.0698322120062,7.51061035582943e-24,2.43304786021562e-22
AT2G18910,1870.41994394748,-0.749247072435229,0.0744277627921488,-10.0667686939297,7.74819336548426e-24,2.5065881210877e-22
AT2G29320,273.390738701569,-2.39498325462125,0.23796940252172,-10.0642487195498,7.94919105112686e-24,2.56810854762086e-22
AT3G14280,3292.73138786082,1.58139562064676,0.157333520772232,10.0512313770447,9.07265612485567e-24,2.9270733971252e-22
AT1G27461,188.719241148012,12.4963105693284,1.24397160042622,10.0454950619828,9.61635919574154e-24,3.09827072837798e-22
AT4G30240,2142.80002241926,1.02362844894761,0.102045111672811,10.0311365450771,1.11228811792834e-23,3.57540664023595e-22
AT5G56520,554.217440116435,1.46556051030745,0.146101731922598,10.031096079572,1.11274410681657e-23,3.57540664023595e-22
AT1G13080,2735.19137988774,2.90074777495193,0.289181030067706,10.0309061568554,1.11488674137731e-23,3.5774437480758e-22
AT1G22370,145.522876255531,3.18598939161301,0.31769029335516,10.0286016231892,1.14121346735567e-23,3.65697229073042e-22
AT2G18220,3717.1235278149,-0.960758312349781,0.0958153459280287,-10.0271861782084,1.15768757658898e-23,3.70475647822598e-22
AT5G10730,2926.03081257036,0.928411347601844,0.0927168635907733,10.0134032973721,1.33093598910267e-23,4.25343465088834e-22
AT5G64190,242.144311497003,2.75598887892984,0.275299077741899,10.0108903434601,1.36518332716653e-23,4.35701106825033e-22
AT1G22290,40.8812609219192,4.22357055490063,0.421917914193474,10.0104082164283,1.3718529919138e-23,4.37241263403925e-22
AT1G64160,3237.30459438108,-4.35917015338413,0.435481207694581,-10.0100074959868,1.37742103989084e-23,4.38426645891699e-22
AT4G13290,3323.50412003055,2.18703130114047,0.218852089633544,9.99319359848258,1.63236176442157e-23,5.18876602141136e-22
AT5G27150,5500.69770091367,1.31108241441478,0.131217858425712,9.99164618402183,1.65805000841507e-23,5.26336544170637e-22
AT2G35840,3389.41460858784,1.25511768862686,0.125645654839676,9.98934416178891,1.69700779529463e-23,5.37983233286385e-22
AT3G15000,13229.8951298978,-0.831076195785745,0.0831984867700866,-9.98907826391564,1.70156565326925e-23,5.38707961762e-22
AT3G23370,597.775823262085,-1.18023434490093,0.118256231323262,-9.98031420158048,1.85877238891816e-23,5.87694262112218e-22
AT1G59990,1532.74724747362,-1.02899431327315,0.103213787696102,-9.96954318063467,2.07179535127321e-23,6.54174209916665e-22
AT3G15460,1996.70980158912,-0.798295067754788,0.0801282102374973,-9.9627218103171,2.21902864008642e-23,6.99731730616612e-22
AT5G35110,371.365938897649,3.36565240020721,0.337830101878303,9.96255923168037,2.22266131527406e-23,6.99946451116783e-22
AT4G09500,450.071589047275,2.60709344862217,0.261750482866876,9.960224027354,2.27549378191774e-23,7.15633740724341e-22
AT1G32400,7102.82212062482,0.765632887888383,0.0768857447165579,9.95806037531296,2.32555395774494e-23,7.30408754966963e-22
AT1G10760,4799.35482057974,1.15747894019992,0.116237124469614,9.95791099858548,2.32905003870388e-23,7.30539200632078e-22
AT1G70710,6772.97705649427,-1.20415686769406,0.120959162990905,-9.95506944591373,2.39655496964278e-23,7.50720052775948e-22
AT5G62020,1598.19224562106,1.90313696828406,0.191180964499518,9.95463629585807,2.40701381065338e-23,7.5300156321931e-22
AT3G16210,229.51309456279,2.0215190508828,0.203128132332943,9.95194032291583,2.47313442453269e-23,7.7266714899794e-22
AT1G53190,1979.58450727159,0.880011290647368,0.0884827902852114,9.94556441778995,2.6367502148093e-23,8.22700761102277e-22
AT1G47500,4797.6428282992,-0.853641613191989,0.0859406299450409,-9.93292245749064,2.9935084323086e-23,9.32786668269828e-22
AT1G16320,1000.4162882733,1.04645776027725,0.105432428534834,9.92538799323502,3.22844665280026e-23,1.00467395640226e-21
AT5G38720,2171.69612177988,-0.831013077937278,0.0837379440753687,-9.92397278334564,3.27456963566856e-23,1.01769160905123e-21
AT4G31830,133.683162660277,11.9994706203638,1.2099304693011,9.91748776051166,3.49440683438608e-23,1.08459252963085e-21
AT4G18980,108.451783441599,3.62470404590294,0.36554709759009,9.91583319851042,3.55279631098624e-23,1.10127397284205e-21
AT3G60220,554.734094719873,1.74924146541554,0.176420134886843,9.91520308346612,3.57528617069005e-23,1.10679844602576e-21
AT2G21410,6454.96059801813,0.735750104799795,0.0742116106318464,9.91421825419946,3.6107190048484e-23,1.11631003601004e-21
AT5G63195,6795.26746691052,1.08977440679441,0.109936132524356,9.91279556385136,3.66252024359126e-23,1.13085081427447e-21
AT2G23000,444.484632532905,1.76907159704638,0.178507994495503,9.91032139510675,3.75436496321932e-23,1.15770164333966e-21
AT5G64110,1870.64177031458,-3.80059235237382,0.383645366182415,-9.90652484661243,3.89975094360246e-23,1.20097135228111e-21
AT3G09640,267.293190274343,4.85746944982345,0.490442149357157,9.90426588781232,3.98888680550508e-23,1.22682844123141e-21
AT2G43500,1403.6784900077,1.15295197176851,0.11645324274432,9.90055703558103,4.13962846282491e-23,1.27154157692963e-21
AT3G51895,137.549469341163,4.24159217410468,0.428750908347167,9.89290539454714,4.46866803978831e-23,1.37083473774256e-21
AT1G72120,815.235550564766,1.31911272259372,0.133372468827125,9.89044241434518,4.57999328231923e-23,1.40317029332863e-21
AT2G22690,1053.55974068122,0.786562823055967,0.0795293045206505,9.89022634859995,4.58988933881788e-23,1.40438768892114e-21
AT4G20880,1475.126708389,0.896559254386475,0.0906961411599913,9.88530760977924,4.82098865939378e-23,1.47319721752841e-21
AT5G41570,897.220445843761,2.45048307419366,0.247968022175853,9.88225438381664,4.97019626618566e-23,1.51683737529035e-21
AT1G52155,933.2734092172,1.38852205095319,0.140516945719439,9.8815274118295,5.00639111178608e-23,1.52396087848246e-21
AT3G04000,373.337467525358,2.36974515386083,0.239813772644347,9.88160574653589,5.00247843297897e-23,1.52396087848246e-21
AT4G11140,252.933725248511,-2.64775306904823,0.268046710834204,-9.8779539611137,5.18813725357657e-23,1.57726023966745e-21
AT4G37910,18376.0150697112,-0.967009712247165,0.0979312821072681,-9.87436998106448,5.37697794223076e-23,1.63257718238307e-21
AT5G25560,13079.304564968,1.04530645111978,0.10592073783111,9.86876104268189,5.68625912755857e-23,1.72427445897438e-21
AT4G21470,2993.22486366086,0.740863259548397,0.0750810480683539,9.86751355513731,5.75740531405281e-23,1.74361880219839e-21
AT3G43960,982.385230816748,-2.06377840755873,0.209178057063325,-9.86613240667952,5.83720271586716e-23,1.76553045920099e-21
AT5G15290,121.239351639976,3.69674667222052,0.37479326766624,9.86342869827785,5.99659554205763e-23,1.81143019221417e-21
AT5G26280,103523.912911813,-2.43453404261315,0.247056799716417,-9.85414708442599,6.57727398640012e-23,1.98431167989194e-21
AT5G40590,5391.78854202884,-3.38576374205142,0.34389340131993,-9.84538734694006,7.1762260640753e-23,2.16225983046274e-21
AT1G77000,1947.28452575573,2.17329499365314,0.220889254695556,9.8388443414711,7.6585477324473e-23,2.30465916725283e-21
AT2G17760,4250.66027266749,1.66362680104999,0.169433333252676,9.81876924164044,9.34777997697705e-23,2.80942847394242e-21
AT4G15300,283.243779568174,-3.5564292031595,0.362485856858762,-9.81122197146912,1.00741129810492e-22,3.02389165974201e-21
